file,upr_euc,upr_cor,upr_cos
data/embeddings/li/counts/lda/48.pkl,1.0729052,1.0189722710819813,0.9857104
data/embeddings/li/counts/spectral/4.pkl,0.0050933217,0.1461586078832089,0.22416371
data/embeddings/li/counts/spectral/32.pkl,0.04837348,0.436435734381892,0.39592683
data/embeddings/li/counts/spectral/16.pkl,0.021327188,0.23460280686490487,0.2617185
data/embeddings/li/counts/spectral/2.pkl,0.0041314224,1.9999999999999996,0.13329017
data/embeddings/li/counts/spectral/96.pkl,0.1188382,0.7272779034306471,0.7338227
data/embeddings/li/counts/spectral/48.pkl,0.07301015,0.5610330744897312,0.58063805
data/embeddings/li/counts/spectral/8.pkl,0.008735857,0.28788660342493677,0.27491003
data/embeddings/li/counts/fa/4.pkl,2.0995035,0.19180521449454901,0.27756077
data/embeddings/li/counts/fa/2.pkl,0.88325316,1.9999999999999996,0.25005478
data/embeddings/li/counts/fa/32.pkl,23.759119,1.0040397170016677,1.0017858
data/embeddings/li/counts/fa/16.pkl,23.749857,0.8111007030663193,1.0017858
data/embeddings/li/counts/fa/96.pkl,23.782322,1.002000272146827,1.0017858
data/embeddings/li/counts/fa/8.pkl,23.718456,0.6722362225815737,1.0048877
data/embeddings/li/counts/fa/48.pkl,23.76719,0.9985226053827699,1.0017858
data/embeddings/li/counts/mctsne/4.pkl,13.80517,0.05441827875598271,0.05997652
data/embeddings/li/counts/mctsne/2.pkl,9.917416,1.9999999999999996,0.009082735
data/embeddings/li/counts/mctsne/16.pkl,32.990936,0.28471837865542504,0.31518185
data/embeddings/li/counts/mctsne/48.pkl,5671.5044,1.0872693421023396,1.1415685
data/embeddings/li/counts/mctsne/96.pkl,3891.3506,0.9568521221929487,0.95856243
data/embeddings/li/counts/nmf/4.pkl,60.207714,0.10291739873594474,0.04745716
data/embeddings/li/counts/mctsne/8.pkl,37.386974,0.2689611933327396,0.24928826
data/embeddings/li/counts/nmf/32.pkl,382.8657,0.9892378930553212,0.89508057
data/embeddings/li/counts/nmf/2.pkl,22.774712,1.9999999999999998,0.0010073781
data/embeddings/li/counts/nmf/96.pkl,390.7606,0.9852313265284369,0.95187044
data/embeddings/li/counts/nmf/16.pkl,379.72278,0.9692988843619149,0.8280316
data/embeddings/li/counts/nmf/48.pkl,390.5779,0.988837573778518,0.92246723
data/embeddings/li/counts/nmf/8.pkl,406.31436,0.7123949894455113,0.43467396
data/embeddings/li/counts/pca/32.pkl,151065.27,0.794821551869302,0.8020054
data/embeddings/li/counts/pca/4.pkl,78285.65,0.10337747181056389,0.22643405
data/embeddings/li/counts/pca/16.pkl,150066.2,0.629462257738086,0.76456064
data/embeddings/li/counts/pca/2.pkl,55992.1,1.9999999999999996,0.0066432953
data/embeddings/li/counts/pca/96.pkl,151287.23,0.8158996833107365,0.8318807
data/embeddings/li/counts/pca/48.pkl,151158.56,0.8120384657249764,0.81109357
data/embeddings/li/logcounts/zifa/32.pkl,11.317737,0.5825209334915119,0.5730333
data/embeddings/li/logcounts/zifa/2.pkl,0.9141602,1.9999999999999996,0.1731602
data/embeddings/li/counts/pca/8.pkl,82835.83,0.28469400246288623,0.3067875
data/embeddings/li/logcounts/zifa/4.pkl,1.6667992,0.168498953735143,0.34866858
data/embeddings/li/logcounts/zifa/8.pkl,3.0064204,0.46726729433642533,0.5175675
data/embeddings/li/logcounts/zifa/16.pkl,6.270425,0.43130623550506264,0.38407677
data/embeddings/li/logcounts/umap/4.pkl,13.967534,1.116968932769125,0.94243646
data/embeddings/li/logcounts/umap/32.pkl,16.147612,1.2724953879115555,1.2536352
data/embeddings/li/logcounts/umap/2.pkl,10.71285,1.9999999999999998,0.42518955
data/embeddings/li/logcounts/umap/96.pkl,15.512457,1.264302278368525,1.2681284
data/embeddings/li/logcounts/umap/16.pkl,16.581282,1.2335260827179855,1.2481226
data/embeddings/li/logcounts/umap/48.pkl,15.688026,1.307615542958385,1.3033547
data/embeddings/li/logcounts/umap/8.pkl,13.947194,0.9393719565027487,0.9579038
data/embeddings/li/logcounts/fica/4.pkl,0.042373728,0.20656255232724718,0.23481768
data/embeddings/li/logcounts/fica/2.pkl,0.03703956,1.9999999999999996,0.12804383
data/embeddings/li/logcounts/fica/32.pkl,0.647107,0.5677358345499903,0.61016953
data/embeddings/li/logcounts/fica/16.pkl,0.28269938,0.3317872490352002,0.34214926
data/embeddings/li/logcounts/lle/4.pkl,0.07139542,0.13721239485473946,0.10232228
data/embeddings/li/logcounts/fica/96.pkl,0.9182448,0.8708879553492082,0.8711386
data/embeddings/li/logcounts/fica/8.pkl,0.10932898,0.336602419943969,0.37873358
data/embeddings/li/logcounts/fica/48.pkl,0.81803375,0.7618419587359857,0.7496357
data/embeddings/li/logcounts/lle/32.pkl,0.44978958,0.868404800806594,0.9644623
data/embeddings/li/logcounts/lle/2.pkl,0.027942214,1.9999999999999996,0.4181562
data/embeddings/li/logcounts/lle/16.pkl,0.42763025,0.7880800863285886,0.91201216
data/embeddings/li/logcounts/lle/8.pkl,0.10038032,0.44357465384940287,0.5919656
data/embeddings/li/logcounts/lle/96.pkl,0.5647661,0.9268711813093211,0.9880409
data/embeddings/li/logcounts/phate/4.pkl,154.36235,0.5391588267893568,0.654543
data/embeddings/li/logcounts/phate/32.pkl,177.55612,0.9136988368504791,0.88336724
data/embeddings/li/logcounts/lle/48.pkl,0.51474214,0.8856101408830945,0.9219677
data/embeddings/li/logcounts/phate/2.pkl,141.48662,1.9999999999999996,0.0911122
data/embeddings/li/logcounts/phate/16.pkl,152.93417,0.8213030570250335,0.80841917
data/embeddings/li/logcounts/phate/96.pkl,163.05748,0.6753184617907539,0.66574585
data/embeddings/li/logcounts/isomap/4.pkl,363.54865,0.1965774885104511,0.5104216
data/embeddings/li/logcounts/phate/48.pkl,153.8484,0.7566247667743671,0.7377299
data/embeddings/li/logcounts/isomap/32.pkl,544.1771,0.48431549139876195,0.5252831
data/embeddings/li/logcounts/isomap/16.pkl,532.4941,0.4377277058438702,0.5169815
data/embeddings/li/logcounts/isomap/2.pkl,244.55623,1.9999999999999996,0.12316501
data/embeddings/li/logcounts/phate/8.pkl,162.22984,0.8584746605377586,0.6842786
data/embeddings/li/logcounts/isomap/96.pkl,609.9183,0.5301181655946258,0.5378294
data/embeddings/li/logcounts/isomap/8.pkl,502.5727,0.5726040472842272,0.5078415
data/embeddings/li/logcounts/isomap/48.pkl,549.1389,0.5078333341110952,0.5323379
data/embeddings/li/logcounts/saucie/4.pkl,0.90886444,0.02107592528747737,0.020360231
data/embeddings/li/logcounts/saucie/32.pkl,0.8424809,0.010555018048294063,0.010614514
data/embeddings/li/logcounts/saucie/2.pkl,1.0102538,1.9999999999999998,0.05604458
data/embeddings/li/logcounts/saucie/16.pkl,1.4990816,0.025614154761964714,0.026870787
data/embeddings/li/logcounts/saucie/96.pkl,1.4806478,0.045015114712923854,0.044499874
data/embeddings/li/logcounts/saucie/8.pkl,1.3862407,0.04523111955398662,0.042768598
data/embeddings/li/logcounts/saucie/48.pkl,2.0580113,0.047779044967734996,0.049497843
data/embeddings/li/logcounts/lda/4.pkl,0.4246864,0.17827896185532066,0.21172094
data/embeddings/li/logcounts/lda/2.pkl,0.14055037,1.9999999999999996,0.008272529
data/embeddings/li/logcounts/lda/16.pkl,1.0626514,1.0633248954482726,0.97339994
data/embeddings/li/logcounts/lda/96.pkl,1.0652691,1.0103146881437222,0.99968654
data/embeddings/li/logcounts/lda/8.pkl,0.80256283,0.8358273584767975,0.64147115
data/embeddings/li/logcounts/lda/32.pkl,1.0823094,1.0319900157394915,0.9967503
data/embeddings/li/logcounts/lda/48.pkl,1.0483869,0.9894085525366506,0.95884025
data/embeddings/li/logcounts/spectral/4.pkl,0.0092774555,0.23593629472896238,0.9254251
data/embeddings/li/logcounts/spectral/32.pkl,0.06810774,0.5110836067691182,0.49775094
data/embeddings/li/logcounts/spectral/2.pkl,0.008395534,1.9999999999999998,0.89821196
data/embeddings/li/logcounts/spectral/16.pkl,0.061597586,0.5105741737167189,0.46688503
data/embeddings/li/logcounts/spectral/96.pkl,0.12010582,0.6920448771982197,0.69623303
data/embeddings/li/logcounts/spectral/8.pkl,0.012363819,0.5956015604283337,0.68439513
data/embeddings/li/logcounts/spectral/48.pkl,0.082767315,0.5621282929435929,0.54779327
data/embeddings/li/logcounts/fa/4.pkl,1.2787278,0.13865219372761162,0.23647523
data/embeddings/li/logcounts/fa/2.pkl,1.2381588,1.9999999999999996,0.06857318
data/embeddings/li/logcounts/fa/16.pkl,23.77507,0.816391652856974,1.0044681
data/embeddings/li/logcounts/fa/32.pkl,23.808952,0.9515374683025485,1.0033828
data/embeddings/li/logcounts/fa/96.pkl,23.889803,1.0009765749990118,1.0021739
data/embeddings/li/logcounts/fa/8.pkl,2.342134,0.5275235126336634,0.5241724
data/embeddings/li/logcounts/fa/48.pkl,23.849888,0.9946910933577707,1.0022069
data/embeddings/li/logcounts/mctsne/4.pkl,16.699198,0.8349410326849682,0.6553231
data/embeddings/li/logcounts/mctsne/2.pkl,9.853641,1.9999999999999998,0.49399167
data/embeddings/li/logcounts/mctsne/16.pkl,39.03467,0.9765216970948721,0.93054384
data/embeddings/li/logcounts/mctsne/8.pkl,29.042551,0.8758177987054406,0.71588874
data/embeddings/li/logcounts/nmf/4.pkl,2.9847646,0.4381946376469239,0.19733435
data/embeddings/li/logcounts/mctsne/48.pkl,5679.132,1.0853111285504418,1.1395705
data/embeddings/li/logcounts/nmf/32.pkl,32.37944,0.9050897016680093,0.8365206
data/embeddings/li/logcounts/nmf/2.pkl,2.5336356,1.9999999999999998,0.120458364
data/embeddings/li/logcounts/nmf/16.pkl,5.5040326,0.26755024333427624,0.22103322
data/embeddings/li/logcounts/nmf/8.pkl,3.4169645,0.5818045777947536,0.36126256
data/embeddings/li/logcounts/nmf/48.pkl,49.84499,0.8828317826872532,0.83543324
data/embeddings/li/logcounts/nmf/96.pkl,54.822834,0.9762458795651723,0.9416515
data/embeddings/li/logcounts/pca/4.pkl,49.69266,0.15969540669593385,0.15573114
data/embeddings/li/logcounts/pca/32.pkl,137.55109,0.5878030365208622,0.5308722
data/embeddings/li/logcounts/pca/2.pkl,45.62844,1.9999999999999996,0.065544605
data/embeddings/li/logcounts/pca/16.pkl,128.80753,0.5484340671000716,0.53055274
data/embeddings/li/logcounts/pca/96.pkl,196.99681,0.6999512177193535,0.7052929
data/embeddings/li/logcounts/pca/8.pkl,76.47079,0.3497687303053807,0.42462587
data/embeddings/li/logcounts/pca/48.pkl,170.25032,0.5685982113116459,0.58324426
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/zifa/2.pkl,0.27206337,1.9999999999999996,0.0009486079
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/2.pkl,11.32109,1.9999999999999996,0.0014232993
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/4.pkl,4.8093047,0.10832412253512391,0.13056642
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/8.pkl,9.024619,0.6613887950626953,0.76547015
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/16.pkl,8.805485,0.8920524341122729,0.7849357
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/32.pkl,8.167512,0.7660482665666244,0.7716136
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/48.pkl,8.335491,0.8355645844264785,0.8013669
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/umap/96.pkl,7.866419,0.7177009603998821,0.720701
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/4.pkl,0.010845989,0.05516738223077333,0.08281505
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/2.pkl,0.009692529,1.9999999999999996,0.06691486
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/8.pkl,0.041421693,0.2569637273165558,0.23968071
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/16.pkl,0.23485386,0.26103628864299255,0.27309018
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/32.pkl,0.8115708,0.7519407570561012,0.75071985
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/4.pkl,0.011319533,0.08586901498571442,0.09423822
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/48.pkl,0.81388867,0.728563907114584,0.71778286
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fica/96.pkl,0.9722238,0.7800023534454011,0.7820983
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/2.pkl,0.009852784,1.9999999999999996,0.037765026
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/16.pkl,0.10774849,0.24738781874645888,0.22690481
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/32.pkl,0.24604645,0.3512723087520718,0.34214443
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/8.pkl,0.051648524,0.13084447091261797,0.13221002
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/4.pkl,35.622627,0.037262484682046626,0.0949229
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/48.pkl,0.2606102,0.7437024687340088,0.72850966
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/32.pkl,37.130314,0.08817614641950888,0.08827603
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lle/96.pkl,0.5945237,0.8997864901413127,0.904366
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/2.pkl,32.315765,1.9999999999999996,0.00089246035
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/16.pkl,41.607986,0.10909516973169509,0.106253564
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/8.pkl,44.004128,0.12106851510231509,0.10557073
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/96.pkl,42.373203,0.10546968039309546,0.105119646
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/phate/48.pkl,38.357716,0.08322799624413124,0.08320302
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/isomap/4.pkl,153678.06,0.050728893646607154,0.15782839
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/isomap/2.pkl,106973.39,1.9999999999999996,0.00023764372
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/isomap/32.pkl,380221.4,0.37547855166277544,0.33666128
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/isomap/16.pkl,291597.62,0.3189582310489937,0.32394665
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/isomap/8.pkl,230620.84,0.2643090453718753,0.21397507
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/4.pkl,7.4038925,0.06946004341122869,0.06808269
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/2.pkl,15.110633,1.9999999999999996,0.045391023
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/32.pkl,11.246853,0.05570831534702403,0.060595274
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/16.pkl,31.574997,0.07169579714282726,0.06980765
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/8.pkl,14.919806,0.07372707063870176,0.07624763
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/96.pkl,18.525003,0.051377391530774474,0.051654994
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/saucie/48.pkl,23.102734,0.07765966012419268,0.07660371
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/4.pkl,0.26080412,0.13938799659528456,0.07112664
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/2.pkl,0.0029600477,1.9999999999999996,6.2584877e-06
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/32.pkl,0.44497833,0.3209608453947418,0.29322368
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/16.pkl,0.4690851,0.26904214485397016,0.22346497
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/8.pkl,0.31906998,0.17974329654745103,0.124740005
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/96.pkl,0.56923366,0.41824789355519343,0.39715588
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/lda/48.pkl,0.4782004,0.31625350044149725,0.29490167
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/4.pkl,0.00014522657,0.07129127540119162,0.0855754
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/32.pkl,0.0010256768,0.3023650421894676,0.28998786
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/2.pkl,3.319449e-05,1.9999999999999996,0.0025642514
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/16.pkl,0.00057388376,0.22632786094201118,0.2222808
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/8.pkl,0.00019872571,0.10530787869716074,0.10740572
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/4.pkl,0.67522216,0.03849354272081251,0.32146424
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/48.pkl,0.0016789723,0.3674627090758734,0.348549
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/spectral/96.pkl,0.0035597873,0.46751673164831864,0.4581378
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/32.pkl,138.27519,0.7535513075488074,0.7657504
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/2.pkl,0.18585244,1.9999999999999996,0.001342833
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/16.pkl,20.928371,0.2129680057678871,0.24118721
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/8.pkl,2.5210328,0.13623759130150714,0.16680735
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/96.pkl,142.39359,0.9839512752467152,1.0000494
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/mctsne/4.pkl,13.968178,0.05126213774530386,0.13756031
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/mctsne/2.pkl,9.171888,1.9999999999999996,0.00043731928
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/fa/48.pkl,142.38824,0.9289816678998335,1.0000496
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/mctsne/8.pkl,25.38996,0.31040735544890274,0.43576735
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/4.pkl,27.948395,0.18126397634556846,0.07887995
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/mctsne/96.pkl,314.21655,0.734351628988931,0.7304776
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/32.pkl,500.51147,0.7817484314309519,0.68977535
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/2.pkl,27.90367,1.9999999999999996,0.009087205
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/8.pkl,28.040098,0.12373666310015163,0.07148963
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/16.pkl,173.90363,0.21450218898711293,0.18006426
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/96.pkl,500.3076,0.7468774018055491,0.69330114
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/4.pkl,77498.13,0.08480658287197851,0.1514957
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/nmf/48.pkl,500.23288,0.7715813438362904,0.69431406
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/32.pkl,316831.53,0.3568892780267755,0.34196
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/2.pkl,70095.805,1.9999999999999996,0.08475822
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/16.pkl,163590.2,0.22420909989876525,0.20422083
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/8.pkl,77558.31,0.16108827321693908,0.1721713
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/96.pkl,317537.7,0.5825806833606462,0.58955306
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/counts/pca/48.pkl,317185.94,0.40587822352633474,0.39359307
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/zifa/2.pkl,0.3406286,1.9999999999999996,0.00040018559
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/zifa/4.pkl,1.0713474,0.053420058928945524,0.10955161
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/zifa/16.pkl,1.3466177,0.1786520012438806,0.27295482
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/4.pkl,0.6149702,0.057910768126948176,0.14468843
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/32.pkl,0.79020566,0.32584511172715924,0.3349681
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/2.pkl,0.72720146,1.9999999999999996,0.00021904707
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/16.pkl,0.8122541,0.27105953599383137,0.2723984
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/96.pkl,1.0252607,0.36272591104127394,0.33932668
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/8.pkl,0.68957585,0.3152559670999693,0.3359269
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/umap/48.pkl,0.72619915,0.19256593406376565,0.19312024
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/4.pkl,0.008918951,0.006081676637853972,0.08811653
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/32.pkl,0.05371581,0.39010906072714324,0.38794208
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/2.pkl,0.0036603366,1.9999999999999996,6.8724155e-05
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/16.pkl,0.037198562,0.27596859560149833,0.27464437
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/8.pkl,0.017176747,0.2044221394076534,0.14253789
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/fica/96.pkl,0.095756344,0.655816277551194,0.63771546
data/embeddings/Linnarsson_striatumventral_SingCellExp_sparseM/logcounts/lle/4.pkl,0.021160852,0.023793488296862342,0.19760263
